;product_id;product_category;care_label;main_prod_cat;log_parse_cat;raw_data;parsed;clean_data;len_raw_clean_text;test_length;rebuild_text;len_rebuild;test_test_pc;test_missing_weight
253;#6265;PANTS;"49% Modacrylic FR, 42% Cotton, 5% Aramid, 3% Polyamide, 1% Antistatic, 300g/m². Reinforced with 100% para-aramid, 545 g/m².
";PANTS;True;"49% Modacrylic FR, 42% Cotton, 5% Aramid, 3% Polyamide, 1% Antistatic, 300g/m². Reinforced with 100% para-aramid, 545 g/m².
";{'default': {'Main_0': {'Materials': [{'material_full': 'modacrylic fr', 'percentage': 49.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 42.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 5.0, 'material_class': ['aramid']}, {'material_full': 'polyamide', 'percentage': 3.0, 'material_class': ['polyamide']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 300, 'Test_pc': True}, 'Reinforced_0': {'Materials': [{'material_full': 'paraaramid', 'percentage': 100.0, 'material_class': []}], 'Weight': 545, 'Test_pc': True}}};49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300g/m2. reinforced with 100% paraaramid, 545 g/m2.;122;True;main_0 49% modacrylic fr, 42% cotton, 5% aramid, 3% polyamide, 1% antistatic, 300 g/m2. reinforced_0 100% paraaramid, 545 g/m2.;127;0;0
254;#6266;PANTS;Main: 31% polyester, 28% modacrylic, 20% Aramid Kermel®, 20% CV FR, 1% antistatic, 320 g/m2. Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;PANTS;True;Main: 31% polyester, 28% modacrylic, 20% Aramid Kermel®, 20% CV FR, 1% antistatic, 320 g/m2. Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 31.0, 'material_class': ['polyester']}, {'material_full': 'modacrylic', 'percentage': 28.0, 'material_class': ['modacrylic']}, {'material_full': 'aramid kermel', 'percentage': 20.0, 'material_class': ['aramid']}, {'material_full': 'cv fr', 'percentage': 20.0, 'material_class': []}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 31% polyester, 28% modacrylic, 20% aramid kermel®, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;184;True;main_0 31% polyester, 28% modacrylic, 20% aramid kermel, 20% cv fr, 1% antistatic, 320 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;186;0;0
255;#6268;PANTS;Main: 52% modacrylic, 34% cotton, 10% polyamide FR, 3% elastane, 1% antistatic, 260 g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².;PANTS;True;Main: 52% modacrylic, 34% cotton, 10% polyamide FR, 3% elastane, 1% antistatic, 260 g/m². Reinforcement: 39% modacrylic, 28% CORDURA®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 52.0, 'material_class': ['modacrylic']}, {'material_full': 'cotton', 'percentage': 34.0, 'material_class': ['cotton']}, {'material_full': 'polyamide fr', 'percentage': 10.0, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 3.0, 'material_class': ['elastane']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 260, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 52% modacrylic, 34% cotton, 10% polyamide fr, 3% elastane, 1% antistatic, 260 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;181;True;main_0 52% modacrylic, 34% cotton, 10% polyamide fr, 3% elastane, 1% antistatic, 260 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;184;0;0
256;#6271;PANTS;Main: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% polyester CORDURA®, 320 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% polyester CORDURA®, 320 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyester cordura', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 100% polyester cordura®, 320 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;144;True;main_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 100% polyester cordura, 320 g/m2. reinforcement_1 100% polyamide cordura, 205 g/m2.;144;0;0
257;#6275;PANTS;"Main: 88 % polyester, 12 % elastane, 218 g/m².
Contrast: 65% polyester, 35% Sorona® polyester 210 g/m².
Reinforcement: 100% polyamide CORDURA® 205 g/m².
Reinforcement:100% polyester CORDURA® 330 g/m².
";PANTS;True;"Main: 88 % polyester, 12 % elastane, 218 g/m².
Contrast: 65% polyester, 35% Sorona® polyester 210 g/m².
Reinforcement: 100% polyamide CORDURA® 205 g/m².
Reinforcement:100% polyester CORDURA® 330 g/m².
";{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 88.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 218, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 65.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 35.0, 'material_class': ['polyester']}], 'Weight': 210, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura reinforcement', 'percentage': 100.0, 'material_class': ['polyamide']}, {'material_full': 'polyester cordura', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 205, 'Test_pc': False}}};main 88 % polyester, 12 % elastane, 218 g/m2.contrast 65% polyester, 35% sorona® polyester 210 g/m2.reinforcement 100% polyamide cordura® 205 g/m2.reinforcement100% polyester cordura® 330 g/m2.;193;True;main_0 88% polyester, 12% elastane, 218 g/m2. contrast_0 65% polyester, 35% sorona polyester, 210 g/m2. reinforcement_0 100% polyamide cordura reinforcement, 100% polyester cordura, 205 g/m2.;191;1;0
258;#6276;PANTS;Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.;PANTS;True;Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.;{'default': {'Main_0': {'Materials': [{'material_full': 'protal', 'percentage': 55.0, 'material_class': ['protal']}, {'material_full': 'cotton', 'percentage': 44.0, 'material_class': ['cotton']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 275, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 55% protal®, 44% cotton, 1% antistatic, 275 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;147;True;main_0 55% protal, 44% cotton, 1% antistatic, 275 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;149;0;0
259;#6286;PANTS;Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.;PANTS;True;Main: 55% Protal®, 44% Cotton, 1% Antistatic, 275 gram. Reinforcement: 39% Modacrylic, 28% CORDURA®, 17% Cotton, 15% Aramid, 1% Antistatic, 270 gram.;{'default': {'Main_0': {'Materials': [{'material_full': 'protal', 'percentage': 55.0, 'material_class': ['protal']}, {'material_full': 'cotton', 'percentage': 44.0, 'material_class': ['cotton']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 275, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'modacrylic', 'percentage': 39.0, 'material_class': ['modacrylic']}, {'material_full': 'cordura', 'percentage': 28.0, 'material_class': []}, {'material_full': 'cotton', 'percentage': 17.0, 'material_class': ['cotton']}, {'material_full': 'aramid', 'percentage': 15.0, 'material_class': ['aramid']}, {'material_full': 'antistatic', 'percentage': 1.0, 'material_class': ['antistatic']}], 'Weight': 270, 'Test_pc': True}}};main 55% protal®, 44% cotton, 1% antistatic, 275 g/m2. reinforcement 39% modacrylic, 28% cordura®, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;147;True;main_0 55% protal, 44% cotton, 1% antistatic, 275 g/m2. reinforcement_0 39% modacrylic, 28% cordura, 17% cotton, 15% aramid, 1% antistatic, 270 g/m2.;149;0;0
260;#6301;PANTS;Main: 69% polyamide, 31% cotton, 250 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 69% polyamide, 31% cotton, 250 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 69.0, 'material_class': ['polyamide']}, {'material_full': 'cotton', 'percentage': 31.0, 'material_class': ['cotton']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 69% polyamide, 31% cotton, 250 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 69% polyamide, 31% cotton, 250 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
261;#6310;PANTS;Main: 45% polyester, 30% 37.5® polyester, 25% cotton, 202 g/m2. Reinforcement: 100% polyamide CORDURA®, 250 g/m2.;PANTS;True;Main: 45% polyester, 30% 37.5® polyester, 25% cotton, 202 g/m2. Reinforcement: 100% polyamide CORDURA®, 250 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 45.0, 'material_class': ['polyester']}, {'material_full': '37.5 polyester', 'percentage': 30.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 25.0, 'material_class': ['cotton']}], 'Weight': 202, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 250, 'Test_pc': True}}};main 45% polyester, 30% 37.5® polyester, 25% cotton, 202 g/m2. reinforcement 100% polyamide cordura®, 250 g/m2.;111;True;main_0 45% polyester, 30% 37.5 polyester, 25% cotton, 202 g/m2. reinforcement_0 100% polyamide cordura, 250 g/m2.;113;0;0
262;#6314;PANTS;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 290 g/m².;PANTS;True;Main: 60% cotton, 40% polyester, 340 g/m². Reinforcement: 100% polyamide CORDURA®, 290 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 60.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': 340, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 290, 'Test_pc': True}}};main 60% cotton, 40% polyester, 340 g/m2. reinforcement 100% polyamide cordura®, 290 g/m2.;90;True;main_0 60% cotton, 40% polyester, 340 g/m2. reinforcement_0 100% polyamide cordura, 290 g/m2.;93;0;0
263;#6324;PANTS;Main: 63% polyester, 37% cotton, 360 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 100% polyester CORDURA®, 320 g/m².;PANTS;True;Main: 63% polyester, 37% cotton, 360 g/m². Reinforcement 1: 100% polyamide CORDURA®, 205 g/m². Reinforcement 2: 100% polyester CORDURA®, 320 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 63.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 37.0, 'material_class': ['cotton']}], 'Weight': 360, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyester cordura', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}}};main 63% polyester, 37% cotton, 360 g/m2. reinforcement 1 100% polyamide cordura®, 205 g/m2. reinforcement 2 100% polyester cordura®, 320 g/m2.;143;True;main_0 63% polyester, 37% cotton, 360 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. reinforcement_1 100% polyester cordura, 320 g/m2.;143;0;0
264;#6331;PANTS;Main: 85% polyester, 15% cotton, 270 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 85% polyester, 15% cotton, 270 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 85.0, 'material_class': ['polyester']}, {'material_full': 'cotton', 'percentage': 15.0, 'material_class': ['cotton']}], 'Weight': 270, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 85% polyester, 15% cotton, 270 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;90;True;main_0 85% polyester, 15% cotton, 270 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;93;0;0
265;#6332;PANTS;Main: 100% polyester, 200 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;PANTS;True;Main: 100% polyester, 200 g/m². Reinforcements: 100% polyamide CORDURA®, 205 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 200, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 100% polyester, 200 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2.;79;True;main_0 100% polyester, 200 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2.;82;0;0
266;#6334;PANTS;Main: 61% polyester, 39% Sorona® polyester, 260 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% CORDURA® solution dyed polyester, 283 g/m²;PANTS;True;Main: 61% polyester, 39% Sorona® polyester, 260 g/m².  Reinforcement: 100% polyamide CORDURA®, 205 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% CORDURA® solution dyed polyester, 283 g/m²;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 260, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'cordura solution dyed polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}}};main 61% polyester, 39% sorona® polyester, 260 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2. reinforcement 53% solution dyed cordura® polyamide, 47% cordura® solution dyed polyester, 283 g/m2;200;True;main_0 61% polyester, 39% sorona polyester, 260 g/m2. reinforcement_0 100% polyamide cordura, 205 g/m2. reinforcement_1 53% solution dyed cordura polyamide, 47% cordura solution dyed polyester, 283 g/m2.;203;0;0
267;#6341;PANTS;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";PANTS;True;"Main: 47% cotton, 53% polyester, 251 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 100% CORDURA®, polyester 320 g/m². Reinforcement: 100% CORDURA® polyamide, 205 g/m². Colour 0904; Main: 61% polyester 39% Sorona® polyester, 252 g/m². Contrast: 91.5% polyamide, 8.5% elastane, 250 g/m². Reinforcement: 53% solution dyed CORDURA® polyamide, 47% solution dyed CORDURA® polyester, 283 g/m². Reinforcement: 100% polyamide CORDURA®, 205 g/m²";{'default': {'Main_0': {'Materials': [{'material_full': 'cotton', 'percentage': 47.0, 'material_class': ['cotton']}, {'material_full': 'polyester', 'percentage': 53.0, 'material_class': ['polyester']}], 'Weight': 251, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 320, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}, 'colour 0904': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 252, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 91.5, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 8.5, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'solution dyed cordura polyamide', 'percentage': 53.0, 'material_class': ['polyamide']}, {'material_full': 'solution dyed cordura polyester', 'percentage': 47.0, 'material_class': ['polyester']}], 'Weight': 283, 'Test_pc': True}, 'Reinforcement_1': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 205, 'Test_pc': True}}};main 47% cotton, 53% polyester, 251 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 100% cordura®, polyester 320 g/m2. reinforcement 100% cordura® polyamide, 205 g/m2. colour 0904 main 61% polyester 39% sorona® polyester, 252 g/m2. contrast 91.5% polyamide, 8.5% elastane, 250 g/m2. reinforcement 53% solution dyed cordura® polyamide, 47% solution dyed cordura® polyester, 283 g/m2. reinforcement 100% polyamide cordura®, 205 g/m2;453;True;main_0 47% cotton, 53% polyester, 251 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 100% cordura polyester, 320 g/m2. reinforcement_1 100% cordura polyamide, 205 g/m2. colour 0904: main_0 61% polyester, 39% sorona polyester, 252 g/m2. contrast_0 91% polyamide, 8% elastane, 250 g/m2. reinforcement_0 53% solution dyed cordura polyamide, 47% solution dyed cordura polyester, 283 g/m2. reinforcement_1 100% polyamide cordura, 205 g/m2.;458;0;0
